-4.0829,40.418,-2.9179,-14.807,6.4721,1.3063,0.07336,-4.2247,1.3613,2.2919,-1.2183,-3.0505,1.1108,0.4609,0.071028,-2.312,0.82211,0.35417,0.13394,-2.2669,0.92452,0.52796,0.39183,-1.2138,0.75136,-0.42399,1.1547,-2.8345,1.7752,-1.3849,3.9034,-5.5744,1
-4.1599,40.463,-2.9152,-14.828,6.49,1.3289,0.090302,-4.1994,1.3641,2.3106,-1.2077,-3.0519,1.1303,0.46123,0.07592,-2.3136,0.81505,0.37177,0.12635,-2.2595,0.94021,0.54431,0.41029,-1.2285,0.74973,-0.41279,1.152,-2.8286,1.7565,-1.3928,3.9096,-5.5669,1
-4.3044,40.602,-2.9554,-14.907,6.4722,1.3816,0.060834,-4.2709,1.3506,2.2816,-1.211,-3.0708,1.1314,0.4541,0.042122,-2.3423,0.82377,0.36231,0.13202,-2.2735,0.93083,0.53869,0.40322,-1.2481,0.75336,-0.43545,1.2175,-2.848,1.7304,-1.4195,3.989,-5.5853,1
-4.2524,40.55,-2.9478,-14.867,6.4696,1.3713,0.073238,-4.2567,1.3659,2.2643,-1.2158,-3.0681,1.1196,0.46602,0.045542,-2.3176,0.85422,0.34811,0.13633,-2.2826,0.90937,0.53275,0.39288,-1.2325,0.75812,-0.45588,1.2022,-2.8585,1.7534,-1.4195,3.9535,-5.617,1
-4.2494,40.518,-2.9235,-14.863,6.4844,1.3342,0.06122,-4.2288,1.3547,2.2977,-1.2276,-3.0738,1.1239,0.46535,0.064262,-2.3458,0.79154,0.37434,0.1273,-2.2751,0.92212,0.53318,0.40115,-1.2279,0.75393,-0.42105,1.1474,-2.8289,1.758,-1.3836,3.9084,-5.5797,1
-3.7319,40.407,-2.9267,-14.803,6.4829,1.3331,0.069421,-4.1984,1.4153,2.2806,-1.2028,-3.0593,1.1058,0.44884,0.049021,-2.3142,0.84232,0.33101,0.15252,-2.2564,0.92621,0.52601,0.40177,-1.2038,0.77504,-0.48737,1.1721,-2.8534,1.7625,-1.4361,3.9401,-5.6648,1
-4.0371,40.445,-2.9324,-14.818,6.454,1.3918,0.021682,-4.2476,1.3911,2.2559,-1.1868,-3.0728,1.1443,0.47483,0.049222,-2.3299,0.83148,0.34578,0.1488,-2.2541,0.90917,0.543,0.42466,-1.2347,0.77592,-0.51027,1.2425,-2.8343,1.7379,-1.3982,3.9574,-5.5942,1
-4.0493,40.351,-2.9271,-14.809,6.4222,1.3449,0.035543,-4.2289,1.3416,2.2628,-1.191,-3.0684,1.1002,0.46934,0.050552,-2.3243,0.80744,0.36201,0.11786,-2.2745,0.90008,0.56872,0.38485,-1.2539,0.75617,-0.43503,1.1708,-2.8215,1.7415,-1.3217,3.8138,-5.4802,1
-4.0959,40.406,-2.9116,-14.804,6.4474,1.3192,0.052384,-4.2258,1.3573,2.2786,-1.2119,-3.054,1.1168,0.47244,0.071838,-2.3168,0.81844,0.37961,0.12863,-2.2769,0.91611,0.54859,0.3843,-1.2365,0.74929,-0.42311,1.168,-2.8308,1.7508,-1.3595,3.8588,-5.5205,1
-4.1486,40.499,-2.9162,-14.831,6.4633,1.3566,0.07256,-4.2225,1.37,2.2715,-1.2149,-3.051,1.1418,0.4823,0.067604,-2.3238,0.8342,0.38514,0.15374,-2.265,0.92159,0.53418,0.38962,-1.2345,0.76333,-0.43508,1.1916,-2.8398,1.7525,-1.3795,3.9294,-5.5568,1
-4.2156,40.472,-2.9495,-14.859,6.498,1.3293,0.081235,-4.2249,1.365,2.3165,-1.2209,-3.0663,1.1275,0.46182,0.077969,-2.3364,0.79577,0.37854,0.14647,-2.2624,0.92987,0.52868,0.42649,-1.22,0.72508,-0.43011,1.1734,-2.8173,1.7527,-1.4261,3.9613,-5.5659,1
-4.1,40.43,-2.9345,-14.835,6.4704,1.3199,0.050309,-4.2334,1.3547,2.2896,-1.2267,-3.0771,1.1161,0.46452,0.073662,-2.3289,0.80347,0.36988,0.13337,-2.2735,0.9114,0.52371,0.40161,-1.2316,0.74467,-0.42869,1.1779,-2.8126,1.7593,-1.3889,3.9143,-5.557,1
-4.1925,40.488,-2.9232,-14.857,6.4764,1.3512,0.043078,-4.2284,1.3459,2.301,-1.2091,-3.0801,1.142,0.45647,0.071571,-2.3372,0.78586,0.3889,0.11683,-2.2677,0.9198,0.53299,0.4238,-1.2412,0.75456,-0.43399,1.1672,-2.8142,1.7442,-1.3726,3.9082,-5.5542,1
-4.0601,40.759,-3.0011,-14.933,6.626,1.5664,0.076407,-4.3802,1.3258,2.4374,-1.0833,-3.0385,1.1576,0.58504,0.17531,-2.3058,0.82583,0.46539,0.21996,-2.2681,0.90184,0.59184,0.45767,-1.2828,0.65507,-0.37722,1.3437,-2.7526,1.65,-1.4582,4.0379,-5.3397,1
-9.0338,45.548,-2.9856,-16.56,6.6338,2.4433,0.09115,-5.0323,1.3306,2.9447,-1.1151,-3.4499,1.1921,0.90957,0.15815,-2.637,0.83808,0.71557,0.18272,-2.5399,0.96882,0.81442,0.45493,-1.5207,0.69348,-0.13319,1.3367,-2.9965,1.698,-1.2811,4.2127,-5.758,1
-9.1329,45.624,-2.9844,-16.586,6.6159,2.4976,0.072553,-5.0338,1.3585,2.9243,-1.1086,-3.4724,1.1998,0.89145,0.14303,-2.639,0.85437,0.71052,0.18569,-2.5288,0.96758,0.793,0.44865,-1.5348,0.72864,-0.18673,1.366,-3.0222,1.6821,-1.2873,4.2455,-5.8248,1
-9.1914,45.635,-2.9697,-16.579,6.6257,2.4884,0.092131,-5.0171,1.3441,2.9586,-1.1069,-3.4777,1.196,0.8951,0.15348,-2.6408,0.84129,0.75111,0.18203,-2.5368,0.95312,0.80062,0.46341,-1.5295,0.71255,-0.15516,1.3203,-3.0115,1.6833,-1.2714,4.1676,-5.7836,1
-9.1285,45.569,-2.9561,-16.549,6.6154,2.49,0.079476,-5.0092,1.3375,2.9415,-1.1046,-3.474,1.2012,0.89558,0.15327,-2.6351,0.84285,0.75289,0.1798,-2.5293,0.95704,0.80769,0.46083,-1.5362,0.72132,-0.15696,1.3254,-3.0088,1.6736,-1.2448,4.155,-5.7522,1
-9.1118,45.592,-2.9743,-16.571,6.6133,2.4764,0.10379,-5.0193,1.3244,2.9577,-1.1157,-3.4757,1.181,0.90037,0.16044,-2.631,0.83582,0.74705,0.16711,-2.541,0.95982,0.81896,0.44839,-1.54,0.69362,-0.12556,1.3041,-3.0104,1.6888,-1.2368,4.1221,-5.729,1
-9.2123,45.626,-2.9751,-16.575,6.6096,2.503,0.089161,-5.0144,1.3779,2.9412,-1.1129,-3.4846,1.1911,0.9175,0.1432,-2.6517,0.84562,0.72773,0.2022,-2.5302,0.94586,0.80433,0.45259,-1.5178,0.7275,-0.18106,1.3364,-3.0305,1.6788,-1.2694,4.1764,-5.7971,1
-9.2582,45.628,-2.9609,-16.587,6.5856,2.4674,0.098192,-5.0064,1.3262,2.9388,-1.123,-3.4719,1.1968,0.91047,0.14921,-2.6537,0.8234,0.75379,0.17947,-2.5398,0.94957,0.8084,0.44334,-1.5315,0.71789,-0.12424,1.2984,-3.0206,1.677,-1.235,4.1154,-5.732,1
-9.2436,45.674,-2.9611,-16.591,6.608,2.476,0.094249,-5.0142,1.3524,2.9434,-1.1155,-3.4612,1.2167,0.91084,0.15916,-2.6407,0.84498,0.73857,0.18875,-2.5293,0.96629,0.79282,0.452,-1.5243,0.72417,-0.15794,1.3238,-3.0246,1.6896,-1.2746,4.1969,-5.8099,1
-9.1606,45.585,-2.9599,-16.566,6.596,2.4966,0.089047,-5.0082,1.3232,2.9495,-1.1024,-3.4838,1.1862,0.90704,0.15602,-2.6386,0.82615,0.76089,0.17835,-2.526,0.94985,0.81911,0.44663,-1.5417,0.72131,-0.13035,1.2967,-3.0165,1.6679,-1.2117,4.0818,-5.7079,1
-9.1369,45.534,-2.9654,-16.555,6.5935,2.48,0.10758,-4.9985,1.3214,2.9429,-1.111,-3.469,1.1808,0.91795,0.15033,-2.6434,0.82286,0.7505,0.17596,-2.5393,0.94309,0.82743,0.43668,-1.5328,0.71284,-0.11161,1.288,-3.0161,1.6698,-1.2073,4.0626,-5.6837,1
-9.1907,45.617,-2.9687,-16.576,6.6048,2.475,0.10665,-5.0061,1.359,2.9422,-1.1254,-3.475,1.175,0.91588,0.1412,-2.6508,0.83927,0.72204,0.18848,-2.5384,0.96225,0.82705,0.44144,-1.5221,0.71025,-0.14428,1.3103,-3.0272,1.6845,-1.2548,4.1398,-5.7668,1
-9.2291,45.644,-2.9654,-16.593,6.6033,2.4792,0.10524,-5.0032,1.3392,2.947,-1.1247,-3.4744,1.1974,0.91201,0.15681,-2.6461,0.82841,0.73858,0.17321,-2.5397,0.96167,0.80815,0.44045,-1.537,0.71465,-0.1294,1.3079,-3.0178,1.6838,-1.241,4.1503,-5.754,1
-9.1477,45.597,-2.974,-16.577,6.6008,2.4943,0.093447,-5.0267,1.3143,2.9353,-1.1134,-3.4741,1.194,0.91112,0.15595,-2.6425,0.83168,0.76298,0.18445,-2.5355,0.94487,0.80746,0.43549,-1.5461,0.70977,-0.12468,1.3207,-3.0164,1.6654,-1.2334,4.1235,-5.7046,1
-9.1271,45.596,-2.9639,-16.573,6.6072,2.4717,0.0907,-5.0085,1.3324,2.9513,-1.1147,-3.4753,1.196,0.90948,0.15217,-2.6439,0.83687,0.76082,0.18944,-2.5331,0.95159,0.81302,0.45043,-1.5422,0.70265,-0.13127,1.3147,-3.0097,1.6673,-1.2471,4.1448,-5.7208,1
-9.2642,45.65,-2.9738,-16.594,6.5837,2.5086,0.064541,-5.0358,1.353,2.9231,-1.1088,-3.4831,1.201,0.91223,0.13638,-2.6574,0.83584,0.72186,0.18633,-2.5316,0.95241,0.80663,0.44244,-1.5427,0.72792,-0.18109,1.3483,-3.0358,1.6633,-1.2489,4.1837,-5.7701,1
-9.2813,45.671,-2.9886,-16.61,6.6057,2.5002,0.087191,-5.0421,1.3441,2.935,-1.1063,-3.4647,1.1971,0.91934,0.1449,-2.648,0.84723,0.72389,0.18718,-2.5432,0.95325,0.80545,0.43004,-1.5398,0.7166,-0.15613,1.3387,-3.0319,1.676,-1.264,4.1963,-5.7761,1
-9.0912,45.581,-2.9629,-16.563,6.5935,2.458,0.086213,-5.0296,1.3154,2.9468,-1.1174,-3.4745,1.1668,0.90135,0.15019,-2.6397,0.82853,0.73669,0.17235,-2.5402,0.95281,0.81227,0.42668,-1.5343,0.70976,-0.11991,1.2843,-3.0252,1.6856,-1.2192,4.0916,-5.7234,1
-9.2423,45.713,-2.973,-16.613,6.6092,2.5083,0.094594,-5.0348,1.334,2.9534,-1.1111,-3.4807,1.1955,0.90614,0.15034,-2.65,0.83372,0.74461,0.18469,-2.5319,0.95878,0.79952,0.4389,-1.5384,0.72438,-0.13677,1.3188,-3.0322,1.677,-1.2484,4.1656,-5.769,1
-9.2189,45.645,-2.9869,-16.6,6.608,2.4937,0.084444,-5.0222,1.3641,2.9371,-1.1197,-3.4898,1.192,0.89671,0.14038,-2.6534,0.83661,0.71863,0.18506,-2.5279,0.96488,0.80083,0.45077,-1.5361,0.72142,-0.17192,1.3482,-3.0289,1.6716,-1.2869,4.2141,-5.8046,1
-9.2776,45.725,-2.9819,-16.619,6.6117,2.5226,0.077794,-5.0395,1.3516,2.9387,-1.1133,-3.4956,1.1953,0.89571,0.14031,-2.6517,0.84467,0.72788,0.18084,-2.5366,0.95572,0.79553,0.4529,-1.538,0.73394,-0.17648,1.3421,-3.035,1.6759,-1.2712,4.2084,-5.8187,1
-9.2507,45.658,-2.9799,-16.594,6.624,2.4912,0.084522,-5.0358,1.3385,2.959,-1.1174,-3.4878,1.1968,0.91379,0.16042,-2.6522,0.82561,0.74559,0.19392,-2.5271,0.95814,0.80057,0.45531,-1.533,0.71101,-0.14058,1.3323,-3.0114,1.6818,-1.2626,4.186,-5.7596,1
-9.2064,45.605,-2.9698,-16.577,6.6141,2.4668,0.10615,-5.011,1.3254,2.9405,-1.1331,-3.4733,1.1973,0.91334,0.15975,-2.6494,0.82415,0.7477,0.19351,-2.5287,0.95678,0.79671,0.44549,-1.5254,0.70923,-0.12614,1.307,-3.013,1.6865,-1.251,4.1605,-5.7421,1
-9.2086,45.716,-2.9903,-16.629,6.6237,2.4796,0.075417,-5.0517,1.332,2.9446,-1.1161,-3.4812,1.1929,0.87521,0.14506,-2.6412,0.848,0.72821,0.17283,-2.5373,0.97843,0.79748,0.45957,-1.5414,0.70515,-0.17664,1.3285,-3.0227,1.6903,-1.3022,4.2377,-5.845,1
-10.738,47.261,-3.054,-17.101,6.9007,3.0266,0.13148,-5.3971,1.2806,3.2758,-0.94403,-3.5106,1.2994,1.1749,0.3316,-2.6976,0.85414,0.95035,0.35636,-2.5451,0.96618,0.86586,0.51019,-1.6369,0.62187,-0.016631,1.5323,-2.981,1.5687,-1.3591,4.4648,-5.6521,1
-12.158,48.998,-3.1113,-17.695,6.8476,3.2875,-0.037717,-5.6101,1.595,3.091,-1.0564,-3.6444,1.4854,1.0624,0.10191,-2.8259,1.0809,0.6951,0.38021,-2.5644,1.0884,0.66101,0.51689,-1.6672,0.89496,-0.44456,1.9437,-3.2372,1.6532,-1.7422,5.5515,-6.816,1
-12.692,49.584,-3.1041,-17.909,6.8859,3.4256,-0.027217,-5.7256,1.506,3.2185,-1.0325,-3.6865,1.4819,1.1458,0.13799,-2.8789,1.0302,0.81873,0.37739,-2.5978,1.0792,0.72556,0.50168,-1.7233,0.86089,-0.3017,1.8675,-3.2312,1.6227,-1.6305,5.4092,-6.6666,1
-12.528,49.39,-3.101,-17.839,6.8581,3.3881,-0.03809,-5.6938,1.5116,3.2029,-1.0289,-3.6924,1.4701,1.1363,0.13211,-2.8701,1.0184,0.79603,0.36456,-2.5901,1.0642,0.72536,0.50293,-1.7177,0.86627,-0.31767,1.855,-3.2271,1.6307,-1.6054,5.3492,-6.6361,1
-12.532,49.398,-3.0485,-17.824,6.8093,3.3934,-0.022315,-5.6889,1.4433,3.2338,-1.012,-3.6827,1.4421,1.1713,0.13838,-2.8815,0.98288,0.86877,0.3431,-2.6053,1.048,0.79508,0.46549,-1.7398,0.85227,-0.20556,1.7613,-3.2139,1.6294,-1.4398,5.0838,-6.4221,1
-13.144,49.902,-3.0799,-18.019,6.8451,3.4638,-0.0045928,-5.762,1.458,3.2767,-1.0447,-3.7286,1.4413,1.195,0.13446,-2.9137,1.0014,0.87135,0.35464,-2.638,1.0623,0.79545,0.4784,-1.7481,0.83793,-0.20869,1.774,-3.2421,1.6323,-1.5107,5.2056,-6.5533,1
-13.115,49.949,-3.0909,-18.041,6.8509,3.4558,-0.004499,-5.7803,1.4549,3.2879,-1.0513,-3.7222,1.4469,1.1981,0.14017,-2.9253,0.99433,0.86884,0.36245,-2.6378,1.0708,0.7879,0.47741,-1.7449,0.82517,-0.20169,1.7827,-3.2416,1.6431,-1.5264,5.2442,-6.5618,1
-12.815,49.591,-3.1033,-17.91,6.8491,3.4236,-0.021939,-5.7165,1.5185,3.2097,-1.0364,-3.6899,1.4617,1.1545,0.12535,-2.8903,1.0299,0.80308,0.37878,-2.606,1.0777,0.75129,0.49065,-1.7184,0.86372,-0.30595,1.8624,-3.2414,1.6371,-1.6009,5.3586,-6.6485,1
-12.872,49.737,-3.0902,-17.966,6.8735,3.4187,0.012736,-5.7372,1.4427,3.2971,-1.0403,-3.6968,1.4483,1.1864,0.15171,-2.9098,0.98332,0.87993,0.35853,-2.6291,1.0812,0.79085,0.48862,-1.7367,0.81752,-0.16784,1.7668,-3.2173,1.6414,-1.5207,5.2134,-6.4992,1
-12.741,49.587,-3.0794,-17.907,6.849,3.3986,-0.028234,-5.7143,1.484,3.2336,-1.0334,-3.6935,1.4606,1.1633,0.13499,-2.8885,1.0089,0.83168,0.35009,-2.6155,1.0675,0.76773,0.49115,-1.7299,0.85835,-0.25416,1.8118,-3.2216,1.6362,-1.5495,5.2757,-6.5858,1
-12.899,49.77,-3.0849,-17.97,6.8526,3.4548,-0.033268,-5.7471,1.4829,3.2446,-1.0344,-3.7215,1.4599,1.1663,0.13516,-2.8905,1.0237,0.8456,0.35337,-2.6217,1.0658,0.76097,0.48878,-1.7466,0.86066,-0.25949,1.8258,-3.2414,1.6243,-1.5585,5.2967,-6.6149,1
-12.944,49.737,-3.0877,-17.975,6.8419,3.3989,0.024418,-5.7345,1.4309,3.2997,-1.0435,-3.7045,1.4184,1.1775,0.15375,-2.8975,0.98356,0.87799,0.33306,-2.645,1.0722,0.81071,0.4803,-1.7397,0.80503,-0.15166,1.7452,-3.2131,1.6521,-1.4938,5.1538,-6.4642,1
-12.708,49.566,-3.0942,-17.909,6.8503,3.3963,-0.005684,-5.7182,1.4709,3.242,-1.0378,-3.6898,1.4409,1.1526,0.13914,-2.8864,1.0019,0.84415,0.35833,-2.6169,1.0775,0.76907,0.48511,-1.7198,0.84143,-0.23524,1.7996,-3.2231,1.643,-1.5491,5.2511,-6.5588,1
-12.782,49.527,-3.0993,-17.902,6.8422,3.4205,-0.061575,-5.7018,1.5106,3.1923,-1.0329,-3.7101,1.4773,1.1002,0.11961,-2.884,1.0151,0.80915,0.34087,-2.5997,1.0811,0.71879,0.50652,-1.7424,0.88487,-0.34257,1.8642,-3.2344,1.6214,-1.6007,5.3819,-6.6889,1
-12.202,49.068,-3.1094,-17.744,6.8485,3.3083,-0.021075,-5.6354,1.5079,3.1527,-1.0426,-3.6493,1.4626,1.0813,0.11806,-2.8503,1.0267,0.76948,0.3502,-2.5816,1.0805,0.70986,0.50116,-1.6957,0.86977,-0.32283,1.8566,-3.2168,1.6371,-1.6354,5.3588,-6.6423,1
-12.528,49.376,-3.0772,-17.841,6.8172,3.377,-0.022529,-5.6711,1.4834,3.2045,-1.0353,-3.6989,1.4445,1.1367,0.12628,-2.8772,1,0.82764,0.35033,-2.5918,1.0627,0.75784,0.48188,-1.7241,0.86792,-0.26551,1.8007,-3.2242,1.6332,-1.5254,5.2175,-6.5468,1
-12.317,49.222,-3.0796,-17.78,6.8349,3.3488,-0.049677,-5.6542,1.5099,3.1497,-1.0269,-3.6617,1.4831,1.0947,0.12679,-2.8472,1.0285,0.77825,0.34695,-2.5674,1.0872,0.71135,0.49469,-1.7139,0.89665,-0.34255,1.8618,-3.2227,1.6384,-1.6018,5.3674,-6.6711,1
-12.348,49.16,-3.1139,-17.765,6.8597,3.3168,-0.022008,-5.6554,1.5325,3.1502,-1.0496,-3.65,1.4683,1.0877,0.11825,-2.849,1.0452,0.74667,0.36562,-2.5776,1.0928,0.69999,0.50667,-1.6851,0.86765,-0.35762,1.8736,-3.2349,1.6493,-1.6762,5.4349,-6.7167,1
-12.33,49.186,-3.0841,-17.777,6.844,3.2852,0.00042082,-5.6397,1.4828,3.1892,-1.0604,-3.6534,1.4546,1.1058,0.12701,-2.8689,0.99443,0.79949,0.3423,-2.5961,1.0804,0.72769,0.49111,-1.6908,0.84422,-0.27364,1.7738,-3.2178,1.6614,-1.583,5.2687,-6.6014,1
-12.303,49.123,-3.1157,-17.752,6.8604,3.3092,-0.032465,-5.652,1.5491,3.1354,-1.0638,-3.6649,1.4609,1.0959,0.12164,-2.8443,1.049,0.74168,0.37343,-2.5826,1.0811,0.69324,0.49943,-1.6807,0.8683,-0.37371,1.8889,-3.2255,1.6549,-1.6795,5.4494,-6.7289,1
-12.272,49.151,-3.1408,-17.772,6.8684,3.3217,-0.05144,-5.6587,1.5823,3.112,-1.0752,-3.6777,1.4918,1.0696,0.10743,-2.8446,1.0688,0.69863,0.37264,-2.573,1.0869,0.64375,0.51969,-1.6773,0.88857,-0.44328,1.9415,-3.2475,1.6576,-1.7527,5.5853,-6.862,1
-12.413,49.192,-3.1187,-17.79,6.8572,3.3075,-0.03042,-5.6677,1.5258,3.1475,-1.0585,-3.6533,1.4694,1.0924,0.11651,-2.8592,1.0369,0.75077,0.36096,-2.5898,1.0808,0.69502,0.49668,-1.69,0.85798,-0.35796,1.8692,-3.2309,1.6499,-1.6761,5.4393,-6.7205,1
-12.51,49.366,-3.1306,-17.85,6.885,3.3523,-0.01114,-5.69,1.5322,3.1748,-1.068,-3.6749,1.4664,1.1041,0.12273,-2.8624,1.0521,0.7644,0.37246,-2.5973,1.0858,0.69574,0.50763,-1.695,0.85076,-0.33898,1.8908,-3.2337,1.6421,-1.7051,5.4813,-6.7418,1
-12.689,49.459,-3.0914,-17.867,6.8474,3.3592,-0.028697,-5.6943,1.5171,3.2035,-1.0598,-3.696,1.4582,1.1429,0.12122,-2.88,1.0238,0.79348,0.35247,-2.612,1.0695,0.74683,0.49921,-1.7054,0.85301,-0.29475,1.8362,-3.2238,1.6575,-1.5945,5.3356,-6.6558,1
-12.521,49.384,-3.1045,-17.848,6.8616,3.342,-0.032757,-5.6858,1.5083,3.1925,-1.0582,-3.6769,1.4786,1.1068,0.12296,-2.8794,1.018,0.78762,0.3547,-2.5947,1.0906,0.70717,0.51083,-1.7027,0.86046,-0.3185,1.8385,-3.2329,1.6516,-1.6354,5.4022,-6.6969,1
-12.342,49.176,-3.0871,-17.781,6.8443,3.302,-0.028422,-5.6393,1.4973,3.1637,-1.0563,-3.6561,1.4585,1.0724,0.13724,-2.8562,1.0062,0.7966,0.3306,-2.5928,1.0977,0.71236,0.49273,-1.7041,0.8635,-0.31689,1.8159,-3.2171,1.6425,-1.6157,5.3347,-6.6551,1
-12.51,49.393,-3.1031,-17.853,6.8553,3.3386,-0.037115,-5.6857,1.5152,3.1662,-1.0576,-3.6671,1.4695,1.0902,0.12315,-2.8647,1.0361,0.7756,0.34883,-2.5976,1.1096,0.71801,0.49946,-1.7107,0.86379,-0.33577,1.8643,-3.2337,1.6462,-1.6598,5.4365,-6.7275,1
-12.399,49.198,-3.1259,-17.776,6.877,3.3208,-0.046526,-5.6603,1.581,3.1078,-1.0673,-3.6583,1.5066,1.0695,0.10653,-2.8409,1.0767,0.69567,0.37405,-2.5684,1.0973,0.64243,0.52072,-1.6763,0.89191,-0.44244,1.9509,-3.2468,1.6596,-1.7651,5.619,-6.8812,1
-12.562,49.406,-3.106,-17.86,6.86,3.3596,-0.032235,-5.6999,1.506,3.1932,-1.0454,-3.6782,1.4623,1.1146,0.12244,-2.8699,1.026,0.78109,0.35219,-2.5992,1.0817,0.72165,0.49404,-1.7078,0.86265,-0.30929,1.8483,-3.2345,1.6416,-1.6261,5.3838,-6.678,1
-9.2879,46.872,-2.9751,-16.969,6.7562,2.7861,0.1328,-5.2088,1.3516,3.1239,-1.0566,-3.5017,1.2824,1.0462,0.21089,-2.6971,0.87797,0.84401,0.26108,-2.5547,0.99957,0.83522,0.46401,-1.5974,0.69826,-0.081014,1.4141,-3.0432,1.6555,-1.3191,4.4151,-5.8598,1
-9.3012,46.878,-2.972,-16.975,6.7289,2.8432,0.10828,-5.2124,1.3586,3.1057,-1.0383,-3.5318,1.2739,1.0446,0.20706,-2.6895,0.8798,0.84204,0.25545,-2.545,0.98609,0.83946,0.45737,-1.613,0.73001,-0.11098,1.4336,-3.0538,1.6312,-1.2871,4.3736,-5.8522,1
-9.2474,46.792,-2.9531,-16.951,6.7008,2.7966,0.11924,-5.1865,1.2954,3.1327,-1.0541,-3.5472,1.2635,1.0341,0.20589,-2.7123,0.81826,0.89974,0.22542,-2.5487,0.97418,0.86444,0.46846,-1.6235,0.70678,-0.023111,1.3533,-3.0334,1.6277,-1.2012,4.1955,-5.7052,1
-9.3178,46.84,-2.9631,-16.961,6.7273,2.8035,0.12452,-5.1961,1.3156,3.1298,-1.0572,-3.5331,1.2794,1.0342,0.21275,-2.7002,0.8486,0.89056,0.23064,-2.5554,0.98551,0.84708,0.46541,-1.6235,0.70643,-0.042944,1.3788,-3.0438,1.6331,-1.2485,4.2865,-5.7695,1
-9.3311,46.942,-2.9922,-17.013,6.7283,2.8323,0.10119,-5.2429,1.3393,3.1198,-1.0598,-3.5418,1.2653,1.0445,0.193,-2.7208,0.86455,0.85251,0.25499,-2.5697,0.97418,0.83293,0.45622,-1.6149,0.71045,-0.08746,1.4202,-3.0567,1.6339,-1.2854,4.3679,-5.8386,1
